id,inicio,fim,esporte,genero,fase,local1,local2,cidade
WP027,2016-08-17T15:10-03:00,2016-08-17T17:50-03:00,Polo aquático,Feminino,Classificação e Semifinal,Estádio Aquático Olímpico,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
WP028,2016-08-18T11:00-03:00,2016-08-18T13:40-03:00,Polo aquático,Masculino,Classificação e Semifinal,Estádio Aquático Olímpico,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
WP029,2016-08-18T15:10-03:00,2016-08-18T17:50-03:00,Polo aquático,Masculino,Classificação e Semifinal,Estádio Aquático Olímpico,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
WP030,2016-08-19T10:00-03:00,2016-08-19T12:40-03:00,Polo aquático,Feminino,Classificação e Bronze,Estádio Aquático Olímpico,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
WP031,2016-08-19T14:10-03:00,2016-08-19T17:20-03:00,Polo aquático,Feminino,Classificação e Final,Estádio Aquático Olímpico,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
WP032,2016-08-20T11:40-03:00,2016-08-20T14:20-03:00,Polo aquático,Masculino,Classificação e Bronze,Estádio Aquático Olímpico,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
WP033,2016-08-20T16:30-03:00,2016-08-20T19:40-03:00,Polo aquático,Masculino,Classificação e Final,Estádio Aquático Olímpico,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
RO001,2016-08-06T08:30-03:00,2016-08-06T13:10-03:00,Remo,Masculino e Feminino,Baterias,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
RO002,2016-08-07T08:30-03:00,2016-08-07T12:30-03:00,Remo,Masculino e Feminino,Baterias e Repescagens,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
RO004,2016-08-09T08:30-03:00,2016-08-09T11:50-03:00,Remo,Masculino e Feminino,Quartas de final e Semifinais,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
RO005,2016-08-10T08:30-03:00,2016-08-10T12:40-03:00,Remo,Masculino e Feminino,Semifinais e Final,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
RO006,2016-08-11T08:30-03:00,2016-08-11T11:15-03:00,Remo,Masculino e Feminino,Semifinais e Final,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
RO007,2016-08-12T08:30-03:00,2016-08-12T11:15-03:00,Remo,Masculino e Feminino,Final,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
RO008,2016-08-13T09:30-03:00,2016-08-13T12:00-03:00,Remo,Masculino e Feminino,Final,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
CF001,2016-08-15T09:00-03:00,2016-08-15T11:30-03:00,Canoagem velocidade,Masculino e Feminino,Classificatórias e semifinais,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
CF002,2016-08-16T09:00-03:00,2016-08-16T10:40-03:00,Canoagem velocidade,Masculino e Feminino,Finais,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
CF003,2016-08-17T09:00-03:00,2016-08-17T11:05-03:00,Canoagem velocidade,Masculino e Feminino,Classificatórias e semifinais,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
CF004,2016-08-18T09:00-03:00,2016-08-18T10:25-03:00,Canoagem velocidade,Masculino e Feminino,Finais,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
CF005,2016-08-19T09:00-03:00,2016-08-19T10:45-03:00,Canoagem velocidade,Masculino e Feminino,Classificatórias e semifinais,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
CF006,2016-08-20T09:00-03:00,2016-08-20T10:30-03:00,Canoagem velocidade,Masculino e Feminino,Finais,Estádio da Lagoa,Av. Borges de Medeiros 1.424 - Lagoa, Rio de Janeiro
CS001,2016-08-07T12:30-03:00,2016-08-07T16:15-03:00,Canoagem slalom,Masculino,Classificatórias de canoa e caiaque,Estádio de Canoagem Slalom,Estrada Marechal Alencastro 1357  Vila Militar -  Ricardo de Albuquerque, Rio de Janeiro
CS002,2016-08-08T12:30-03:00,2016-08-08T15:55-03:00,Canoagem slalom,Masculino e Feminino,Classificatórias de canoa e caiaque,Estádio de Canoagem Slalom,Estrada Marechal Alencastro 1357  Vila Militar -  Ricardo de Albuquerque, Rio de Janeiro
CS003,2016-08-09T13:30-03:00,2016-08-09T16:10-03:00,Canoagem slalom,Canoa Individual masculina,Semifinais e Final,Estádio de Canoagem Slalom,Estrada Marechal Alencastro 1357  Vila Militar -  Ricardo de Albuquerque, Rio de Janeiro
CS004,2016-08-10T13:30-03:00,2016-08-10T16:15-03:00,Canoagem slalom,Caiaque masculino,Semifinal e Final,Estádio de Canoagem Slalom,Estrada Marechal Alencastro 1357  Vila Militar -  Ricardo de Albuquerque, Rio de Janeiro
RU001,2016-08-06T11:00-03:00,2016-08-06T14:00-03:00,Rugby,Feminino,Fase de grupos (6 Partidas),Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
RU002,2016-08-06T16:00-03:00,2016-08-06T19:00-03:00,Rugby,Feminino,Fase de grupos (6 Partidas),Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
RU003,2016-08-07T11:00-03:00,2016-08-07T14:00-03:00,Rugby,Feminino,Fase de grupos (6 Partidas),Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
RU004,2016-08-07T16:00-03:00,2016-08-07T19:00-03:00,Rugby,Feminino,Disputa 9º-12º e Quartas de Final,Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
RU005,2016-08-08T12:30-03:00,2016-08-08T15:30-03:00,Rugby,Feminino,Disputa 5°-12º e Semifinais,Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
RU007,2016-08-09T11:00-03:00,2016-08-09T14:00-03:00,Rugby,Masculino,Fase de grupos (6 Partidas),Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
RU008,2016-08-09T16:00-03:00,2016-08-09T19:00-03:00,Rugby,Masculino,Fase de grupos (6 Partidas),Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
RU009,2016-08-10T11:00-03:00,2016-08-10T14:00-03:00,Rugby,Masculino,Fase de grupos (6 Partidas),Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
RU010,2016-08-10T16:00-03:00,2016-08-10T19:00-03:00,Rugby,Masculino,Disputa 9º-12º e Quartas de Final,Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
RU011,2016-08-11T12:30-03:00,2016-08-11T15:30-03:00,Rugby,Masculino,Disputa 5°-12º e Semifinais,Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
FB004,2016-08-04T13:00-03:00,2016-08-04T18:00-03:00,Futebol,Masculino,primeira fase,Estádio Mané Garrincha,Setor Recreativo Parque Norte - SRPN - Asa Norte, Brasília
FB014,2016-08-07T19:00-03:00,2016-08-07T00:00-03:00,Futebol,Masculino,primeira fase,Estádio Mané Garrincha,Setor Recreativo Parque Norte - SRPN - Asa Norte, Brasília
FB015,2016-08-09T16:00-03:00,2016-08-09T18:00-03:00,Futebol,Feminino,primeira fase,Estádio Mané Garrincha,Setor Recreativo Parque Norte - SRPN - Asa Norte, Brasília
FB018,2016-08-09T22:00-03:00,2016-08-09T00:00-03:00,Futebol,Feminino,primeira fase,Estádio Mané Garrincha,Setor Recreativo Parque Norte - SRPN - Asa Norte, Brasília
FB020,2016-08-10T13:00-03:00,2016-08-10T18:00-03:00,Futebol,Masculino,primeira fase,Estádio Mané Garrincha,Setor Recreativo Parque Norte - SRPN - Asa Norte, Brasília
FB023,2016-08-12T13:00-03:00,2016-08-12T15:00-03:00,Futebol,Feminino,quarta de final,Estádio Mané Garrincha,Setor Recreativo Parque Norte - SRPN - Asa Norte, Brasília
FB027,2016-08-13T13:00-03:00,2016-08-13T15:00-03:00,Futebol,Masculino,quarta de final,Estádio Mané Garrincha,Setor Recreativo Parque Norte - SRPN - Asa Norte, Brasília
FB001,2016-08-03T13:00-03:00,2016-08-03T18:00-03:00,Futebol,Feminino,primeira fase,Estádio Olímpico Engenhão,Rua José dos Reis 425 - Engenho de Dentro, Rio de Janeiro
FB005,2016-08-04T15:00-03:00,2016-08-04T20:00-03:00,Futebol,Masculino,primeira fase,Estádio Olímpico Engenhão,Rua José dos Reis 425 - Engenho de Dentro, Rio de Janeiro
FB010,2016-08-06T19:00-03:00,2016-08-06T00:00-03:00,Futebol,Feminino,primeira fase,Estádio Olímpico Engenhão,Rua José dos Reis 425 - Engenho de Dentro, Rio de Janeiro
FB012,2016-08-07T15:00-03:00,2016-08-07T20:00-03:00,Futebol,Masculino,primeira fase,Estádio Olímpico Engenhão,Rua José dos Reis 425 - Engenho de Dentro, Rio de Janeiro
WG002,2016-08-14T16:00-03:00,2016-08-14T19:00-03:00,Luta greco-romana,Masculino 59kg,75kg; Finais
AT006,2016-08-15T09:30-03:00,2016-08-15T12:10-03:00,Atletismo,Masculino e Feminino,Preliminares; Finais
WG004,2016-08-15T16:00-03:00,2016-08-15T19:00-03:00,Luta greco-romana,Masculino 85kg; 130kg,Finais
AT007,2016-08-15T20:15-03:00,2016-08-15T22:50-03:00,Atletismo,Masculino e Feminino,Preliminares
AT008,2016-08-16T09:30-03:00,2016-08-16T12:40-03:00,Atletismo,Masculino e Feminino,Preliminares
WG006,2016-08-16T16:00-03:00,2016-08-16T19:00-03:00,Luta greco-romana,Masculino 66kg; 98kg
TK003,2016-08-17T20:00-03:00,2016-08-17T23:05-03:00,Taekwondo,Masculino até 58kg e Feminino até 49kg,Repescagens; Finais
AT012,2016-08-18T09:30-03:00,2016-08-18T16:25-03:00,Atletismo,Masculino e Feminino,Preliminares; Finais
TK006,2016-08-18T20:00-03:00,2016-08-18T23:05-03:00,Taekwondo,Masculino até 68kg e Feminino até 57kg,Repescagens; Finais
WF006,2016-08-19T16:00-03:00,2016-08-19T19:00-03:00,Luta livre,Masculino 57kg; 74kg,Finais
TK009,2016-08-19T20:00-03:00,2016-08-19T23:05-03:00,Taekwondo,Masculino até 80kg e Feminino até 67kg,Repescagens; Finais
AT014,2016-08-19T20:10-03:00,2016-08-19T22:45-03:00,Atletismo,Masculino e Feminino,Preliminares; Finais
WF008,2016-08-20T16:00-03:00,2016-08-20T19:00-03:00,Luta livre,Masculino 86kg; 125kg,Finais
AT015,2016-08-20T20:10-03:00,2016-08-20T23:00-03:00,Atletismo,Masculino e Feminino,Preliminares; Finais
WF010,2016-08-21T12:45-03:00,2016-08-21T15:15-03:00,Luta livre,Masculino 65kg,97kg,Finais
AT001,2016-08-12T09:30-03:00,2016-08-12T13:10-03:00,Atletismo,Masculino e Feminino,Preliminares
TE029,2016-08-12T12:00-03:00,2016-08-12T20:00-03:00,Tênis,Simples masculino,Semifinal; Duplas masculinas; Final,Centro Olímpico de Tênis - Quadra Central,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
AT002,2016-08-12T20:20-03:00,2016-08-12T23:25-03:00,Atletismo,Masculino e Feminino,Preliminares; Final
AT003,2016-08-13T09:30-03:00,2016-08-13T12:50-03:00,Atletismo,Masculino e Feminino,Preliminares; Final
TE033,2016-08-14T12:00-03:00,2016-08-14T20:00-03:00,Tênis,Simples masculino,duplas femininas e duplas mistas; Final
BD017,2016-08-17T08:30-03:00,2016-08-17T13:30-03:00,Badminton,Simples masculino,Quartas; Duplas mistas; Final,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
AT010,2016-08-17T09:30-03:00,2016-08-17T13:05-03:00,Atletismo,Masculino e Feminino,Preliminares; Final
BD019,2016-08-19T08:30-03:00,2016-08-19T13:30-03:00,Badminton,Simples masculino e feminino,SF e Final; Duplas; Final,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
,2016-08-11T12:30-03:00,2016-08-11T16:00-03:00,Canoagem slalom,"Masculino - Canoa SF, Final; Feminino - Caiaque SF, Final ",Estádio de Canoagem Slalom Estrada Marechal Alencastro 1357  Vila Militar -  Ricardo de Albuquerque, Rio de Janeiro
CR001,2016-08-06T09:30-03:00,2016-08-06T16:15-03:00,Ciclismo de estrada,Prova de Estrada masculina,Final,Forte de Copacabana,Av. Atlântica - Copacabana, Rio de Janeiro
CR002,2016-08-07T12:15-03:00,2016-08-07T16:35-03:00,Ciclismo de estrada,Prova de Estrada feminina,Final,Forte de Copacabana,Av. Atlântica - Copacabana, Rio de Janeiro
TR001,2016-08-18T11:00-03:00,2016-08-18T13:15-03:00,Triatlo,Masculino,Final,Forte de Copacabana,Av. Atlântica - Copacabana, Rio de Janeiro
TR002,2016-08-20T11:00-03:00,2016-08-20T13:30-03:00,Triatlo,Feminino,Final,Forte de Copacabana,Av. Atlântica - Copacabana, Rio de Janeiro
ZO001,2016-08-05T19:15-03:00,2016-08-05T23:00-03:00,Cerimônia de Abertura,Cerimônia de Abertura,,Maracanã,Avenida Maracanã - Maracanã, Rio de Janeiro
FB032,2016-08-16T13:00-03:00,2016-08-16T15:00-03:00,Futebol,Feminino,semifinal,Maracanã,Avenida Maracanã - Maracanã, Rio de Janeiro
FB034,2016-08-17T13:00-03:00,2016-08-17T15:00-03:00,Futebol,Masculino,semifinal,Maracanã,Avenida Maracanã - Maracanã, Rio de Janeiro
FB036,2016-08-19T17:30-03:00,2016-08-19T20:00-03:00,Futebol,Feminino,ouro,Maracanã,Avenida Maracanã - Maracanã, Rio de Janeiro
FB038,2016-08-20T17:30-03:00,2016-08-20T20:00-03:00,Futebol,Masculino,ouro,Maracanã,Avenida Maracanã - Maracanã, Rio de Janeiro
VO001,2016-08-06T09:30-03:00,2016-08-06T13:20-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO002,2016-08-06T15:00-03:00,2016-08-06T18:50-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO003,2016-08-06T20:30-03:00,2016-08-06T00:20-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO004,2016-08-07T09:30-03:00,2016-08-07T13:20-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO005,2016-08-07T15:00-03:00,2016-08-07T18:50-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO006,2016-08-07T20:30-03:00,2016-08-07T00:20-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO007,2016-08-08T09:30-03:00,2016-08-08T13:20-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO008,2016-08-08T15:00-03:00,2016-08-08T18:50-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO009,2016-08-08T20:30-03:00,2016-08-08T00:20-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO010,2016-08-09T09:30-03:00,2016-08-09T13:20-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO011,2016-08-09T15:00-03:00,2016-08-09T18:50-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO012,2016-08-09T20:30-03:00,2016-08-09T00:20-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO013,2016-08-10T09:30-03:00,2016-08-10T13:20-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO014,2016-08-10T15:00-03:00,2016-08-10T18:50-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO015,2016-08-10T20:30-03:00,2016-08-10T00:20-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO016,2016-08-11T09:30-03:00,2016-08-11T13:20-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO017,2016-08-11T15:00-03:00,2016-08-11T18:50-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO018,2016-08-11T20:30-03:00,2016-08-11T00:20-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO019,2016-08-12T09:30-03:00,2016-08-12T13:20-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO020,2016-08-12T15:00-03:00,2016-08-12T18:50-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO021,2016-08-12T20:30-03:00,2016-08-12T00:20-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO022,2016-08-13T09:30-03:00,2016-08-13T13:20-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO023,2016-08-13T15:00-03:00,2016-08-13T18:50-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO024,2016-08-13T20:30-03:00,2016-08-13T00:20-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO025,2016-08-14T09:30-03:00,2016-08-14T13:20-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO026,2016-08-14T15:00-03:00,2016-08-14T18:50-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO027,2016-08-14T20:30-03:00,2016-08-14T00:20-03:00,Voleibol,Feminino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO028,2016-08-15T09:30-03:00,2016-08-15T13:20-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO029,2016-08-15T15:00-03:00,2016-08-15T18:50-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO030,2016-08-15T20:30-03:00,2016-08-15T00:20-03:00,Voleibol,Masculino,Primeira fase,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO031,2016-08-16T10:00-03:00,2016-08-16T12:00-03:00,Voleibol,Feminino,Quartas de Final,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO032,2016-08-16T14:00-03:00,2016-08-16T16:00-03:00,Voleibol,Feminino,Quartas de Final,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO033,2016-08-16T18:00-03:00,2016-08-16T20:00-03:00,Voleibol,Feminino,Quartas de Final,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO034,2016-08-16T22:15-03:00,2016-08-16T00:15-03:00,Voleibol,Feminino,Quartas de Final,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO035,2016-08-17T10:00-03:00,2016-08-17T12:00-03:00,Voleibol,Masculino,Quartas de Final,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO036,2016-08-17T14:00-03:00,2016-08-17T16:00-03:00,Voleibol,Masculino,Quartas de Final,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO037,2016-08-17T18:00-03:00,2016-08-17T20:00-03:00,Voleibol,Masculino,Quartas de Final,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO038,2016-08-17T22:15-03:00,2016-08-17T00:15-03:00,Voleibol,Masculino,Quartas de Final,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO039,2016-08-18T13:00-03:00,2016-08-18T15:00-03:00,Voleibol,Feminino,Semifinais,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO040,2016-08-18T22:15-03:00,2016-08-18T00:15-03:00,Voleibol,Feminino,Semifinais,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO041,2016-08-19T13:00-03:00,2016-08-19T15:00-03:00,Voleibol,Masculino,Semifinais,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO042,2016-08-19T22:15-03:00,2016-08-19T00:15-03:00,Voleibol,Masculino,Semifinais,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO043,2016-08-20T13:00-03:00,2016-08-20T15:00-03:00,Voleibol,Feminino,Bronze,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO044,2016-08-20T22:15-03:00,2016-08-20T00:30-03:00,Voleibol,Feminino,Final,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO045,2016-08-21T09:30-03:00,2016-08-21T11:30-03:00,Voleibol,Masculino,Bronze,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
VO046,2016-08-21T13:15-03:00,2016-08-21T15:30-03:00,Voleibol,Masculino,Final,Maracanãzinho,Rua Prof.Eurico Rabelo - Maracanã, Rio de Janeiro
SA001,2016-08-08T13:00-03:00,2016-08-08T15:40-03:00,Vela,Masculino e Feminino,Regatas,Marina da Glória,Av. Infante Dom Henrique - Aterro do Flamengo -  Glória, Rio de Janeiro
SA002,2016-08-09T13:00-03:00,2016-08-09T15:40-03:00,Vela,Masculino e Feminino,Regatas,Marina da Glória,Av. Infante Dom Henrique - Aterro do Flamengo -  Glória, Rio de Janeiro
SA003,2016-08-10T13:00-03:00,2016-08-10T15:35-03:00,Vela,Masculino e Feminino,Regatas,Marina da Glória,Av. Infante Dom Henrique - Aterro do Flamengo -  Glória, Rio de Janeiro
SA004,2016-08-11T13:00-03:00,2016-08-11T15:40-03:00,Vela,Masculino e Feminino,Regatas,Marina da Glória,Av. Infante Dom Henrique - Aterro do Flamengo -  Glória, Rio de Janeiro
SA005,2016-08-12T13:00-03:00,2016-08-12T15:40-03:00,Vela,Masculino e Feminino,Regatas,Marina da Glória,Av. Infante Dom Henrique - Aterro do Flamengo -  Glória, Rio de Janeiro
SA006,2016-08-13T13:00-03:00,2016-08-13T15:35-03:00,Vela,Masculino e Feminino,Regatas,Marina da Glória,Av. Infante Dom Henrique - Aterro do Flamengo -  Glória, Rio de Janeiro
SA010,2016-08-17T13:00-03:00,2016-08-17T16:45-03:00,Vela,Masculino e Feminino,Regatas das Medalhas,Marina da Glória,Av. Infante Dom Henrique - Aterro do Flamengo -  Glória, Rio de Janeiro
SA011,2016-08-18T13:00-03:00,2016-08-18T16:45-03:00,Vela,Masculino e Feminino,Regatas das Medalhas,Marina da Glória,Av. Infante Dom Henrique - Aterro do Flamengo -  Glória, Rio de Janeiro
FB003,2016-08-03T19:00-03:00,2016-08-03T00:00-03:00,Futebol,Feminino,primeira fase,Mineirão,Av. Antônio Abrahão Caram, 1.001 – Pampulha - Belo Horizonte, Rio de Janeiro
FB009,2016-08-06T17:00-03:00,2016-08-06T22:00-03:00,Futebol,Feminino,primeira fase,Mineirão,Av. Antônio Abrahão Caram, 1.001 – Pampulha - Belo Horizonte, Rio de Janeiro
FB019,2016-08-10T13:00-03:00,2016-08-10T18:00-03:00,Futebol,Masculino,primeira fase,Mineirão,Av. Antônio Abrahão Caram, 1.001 – Pampulha - Belo Horizonte, Rio de Janeiro
FB026,2016-08-12T22:00-03:00,2016-08-12T00:00-03:00,Futebol,Feminino,quarta de final,Mineirão,Av. Antônio Abrahão Caram, 1.001 – Pampulha - Belo Horizonte, Rio de Janeiro
FB029,2016-08-13T19:00-03:00,2016-08-13T21:00-03:00,Futebol,Masculino,quarta de final,Mineirão,Av. Antônio Abrahão Caram, 1.001 – Pampulha - Belo Horizonte, Rio de Janeiro
FB031,2016-08-16T16:00-03:00,2016-08-16T18:00-03:00,Futebol,Feminino,semifinal,Mineirão,Av. Antônio Abrahão Caram, 1.001 – Pampulha - Belo Horizonte, Rio de Janeiro
FB037,2016-08-20T13:00-03:00,2016-08-20T15:30-03:00,Futebol,Masculino,bronze,Mineirão,Av. Antônio Abrahão Caram, 1.001 – Pampulha - Belo Horizonte, Rio de Janeiro
FE007,2016-08-09T09:00-03:00,2016-08-09T14:15-03:00,Esgrima,Espada Individual masculina,Preliminares,Oitavas e QF
FE001,2016-08-06T09:00-03:00,2016-08-06T14:15-03:00,Esgrima,Espada Individual feminina,Preliminares,Oitavas e Quartas
WL005,2016-08-08T10:00-03:00,2016-08-08T14:00-03:00,Levantamento de peso,Masculino 62kg; Feminino 58kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL008,2016-08-09T10:00-03:00,2016-08-09T14:00-03:00,Levantamento de peso,Masculino 69kg; Feminino 63kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL009,2016-08-09T15:30-03:00,2016-08-09T17:30-03:00,Levantamento de peso,Feminino 63kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL010,2016-08-09T19:00-03:00,2016-08-09T21:00-03:00,Levantamento de peso,Masculino 69kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL011,2016-08-10T10:00-03:00,2016-08-10T14:00-03:00,Levantamento de peso,Masculino 77kg; Feminino 69kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL014,2016-08-12T10:00-03:00,2016-08-12T14:00-03:00,Levantamento de peso,Masculino 85kg; Feminino 75kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL016,2016-08-12T19:00-03:00,2016-08-12T21:00-03:00,Levantamento de peso,Masculino 85kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
